fecha	hora	demanda
2020-07-04	10	8037,2783988711
2020-07-11	16	8748,943441854104
2020-07-11	17	8731,017871622196
2020-07-11	18	8969,791263572299
2020-07-11	19	9652,610718136002
2020-07-11	20	9786,221976071498
2020-07-11	21	9606,469896206298
2020-07-04	11	8501,3077589496
2020-07-11	22	9449,57483943881
2020-07-11	23	9180,7651581763
2020-07-04	13	9072,3604503173
2020-07-11	24	8808,170548012005
2020-07-12	1	8307,8466832054
2020-07-04	14	9255,820732713199
2020-07-12	2	7852,309741251704
2020-07-04	15	9254,054431004102
2020-07-12	4	7296,560796226001
2020-07-04	16	9150,580869507507
2020-07-06	5	7204,676172541904
2020-07-04	17	9106,225841921707
2020-07-12	19	9275,1772876497
2020-07-04	18	9212,682364929506
2020-07-12	20	9414,596946491702
2020-07-12	21	9382,286105280999
2020-07-04	19	9762,776472250202
2020-07-12	22	9253,305514058904
2020-07-04	20	9785,629517410292
2020-07-12	23	9013,406362995795
2020-07-04	21	9708,223316194595
2020-07-12	24	8611,4731104512
2020-07-04	22	9518,114837112098
2020-07-13	1	8167,449802884901
2020-07-13	2	7762,756726373202
2020-07-04	23	9231,733561649899
2020-07-13	3	7471,574627325499
2020-07-04	24	8769,410438896502
2020-07-13	4	7324,2615908875005
2020-07-13	5	7316,058509093301
2020-07-05	2	7765,974408972705
2020-07-13	7	7614,466364827297
2020-07-05	3	7372,052272172795
2020-07-13	8	7901,422401651401
2020-07-05	4	7123,706075803802
2020-07-13	9	8437,687881635402
2020-07-05	5	6991,235213558301
2020-07-13	10	9046,515238830596
2020-07-13	11	9239,711990257301
2020-07-05	6	6892,8683839864
2020-07-13	12	9378,002047957203
2020-07-05	7	6937,610314115701
2020-07-13	13	9395,100001264404
2020-07-13	14	9406,161991404904
2020-07-05	8	6900,003002945202
2020-07-13	15	9367,852857465403
2020-07-13	16	9190,133404061999
2020-07-05	9	6920,2900127599005
2020-07-13	17	9168,819098427497
2020-07-21	5	7562,020749211596
2020-07-13	18	9064,660978608803
2020-07-13	20	9612,018040480403
2020-07-13	21	9460,0551781035
2020-07-13	22	9371,567457413603
2020-07-13	23	9264,013621979102
2020-07-21	6	7620,764597761499
2020-07-13	24	9031,592179859099
2020-07-14	1	8557,246744702203
2020-07-14	2	8093,58484792
2020-07-14	3	7858,006050346705
2020-07-14	4	7685,588875704403
2020-07-21	7	7810,469511415301
2020-07-14	5	7643,895122469901
2020-07-14	6	7665,452839842902
2020-07-21	8	8084,301753826396
2020-07-14	7	7839,5491555857
2020-07-21	9	8558,668768950798
2020-07-14	9	8535,897042808707
2020-07-21	11	9448,408211241793
2020-07-14	10	8966,062714665297
2020-07-14	11	9216,959146528796
2020-07-21	12	9739,530256606196
2020-07-14	12	9232,527192006904
2020-07-14	13	9151,055999950799
2020-07-21	13	9859,999640452706
2020-07-14	14	9132,38568527961
2020-07-14	15	9049,997054335001
2020-07-21	14	9901,868162773006
2020-07-14	16	8930,452386610697
2020-07-21	15	9865,666681937206
2020-07-14	17	8974,120492799302
2020-07-21	16	9803,866730537098
2020-07-14	18	8955,410475620605
2020-07-14	19	9292,549813374999
2020-07-21	17	9851,953000939993
2020-07-14	20	9480,086385361996
2020-07-14	22	9191,605439459703
2020-07-21	18	9683,1291389004
2020-07-14	23	9228,1047093353
2020-07-21	19	9815,707012132405
2020-07-14	24	9020,422396449598
2020-07-21	20	9811,020827105203
2020-07-15	1	8522,233214930899
2020-07-21	21	9683,266595819901
2020-07-15	2	8092,505088585402
2020-07-21	22	9426,2308513401
2020-07-15	3	7785,6728988919
2020-07-21	24	8979,711433569306
2020-07-15	4	7644,206723072
2020-07-15	5	7610,8581667770995
2020-07-22	1	8477,328484974501
2020-07-15	6	7631,889660651099
2020-07-15	7	7742,7567034765025
2020-07-22	2	7981,188672554597
2020-07-15	8	8003,824796330604
2020-07-15	9	8365,982840472596
2020-07-15	11	9132,962244866798
2020-07-22	3	7658,040646016798
2020-07-15	12	9178,9910525802
2020-07-15	13	9183,149256617
2020-07-22	4	7551,261495153002
2020-07-15	14	9210,376632293099
2020-07-22	5	7471,397375242096
2020-07-15	15	9149,547117905584
2020-07-22	6	7567,5851500826
2020-07-15	16	9050,0676939604
2020-07-15	17	8996,190637438202
2020-07-22	7	7725,929047047603
2020-07-15	18	8918,746061117605
2020-07-15	19	9167,354029712598
2020-07-15	20	9270,9836926659
2020-07-15	21	9062,491760030702
2020-07-22	8	8003,063308168094
2020-07-15	22	8903,258317566198
2020-07-15	24	8617,754801040499
2020-07-22	9	8567,835031763103
2020-07-16	1	8218,868122900607
2020-07-16	2	7754,906158010801
2020-07-22	10	9203,169333694896
2020-07-16	3	7445,449196020502
2020-07-16	4	7286,610247144005
2020-07-22	11	9400,305808267896
2020-07-16	5	7240,283672766798
2020-07-16	6	7195,076605856493
2020-07-22	13	9581,480621707607
2020-07-16	7	7257,2416976821
2020-07-22	14	9631,571517022701
2020-07-16	8	7277,7866037218055
2020-07-22	15	9566,564389004805
2020-07-16	9	7314,482402913504
2020-07-16	10	7722,940350443301
2020-07-22	16	9469,661208578207
2020-07-16	11	8108,402386962303
2020-07-22	17	9302,705027088607
2020-07-16	13	8657,226616549995
2020-07-22	18	9246,591411044
2020-07-16	14	8885,786250886002
2020-07-16	15	8852,15547926469
2020-07-22	19	9527,73813903041
2020-07-16	16	8860,042598189206
2020-07-22	20	9662,8518230357
2020-07-16	17	8898,826449660799
2020-07-16	18	9065,403336336907
2020-07-22	21	9455,419005383195
2020-07-16	19	9648,050671622696
2020-07-22	22	9350,308498470496
2020-07-16	20	9725,0344908768
2020-07-22	23	9386,020334976
2020-07-16	21	9630,447989184002
2020-07-22	24	9030,171976099502
2020-07-16	22	9531,189290515698
2020-07-16	23	9282,001904576502
2020-07-23	2	8037,973959966899
2020-07-16	24	8847,146474927204
2020-07-17	2	7962,126475562696
2020-07-23	3	7698,9072975846975
2020-07-17	3	7609,464585929001
2020-07-23	4	7510,447009094697
2020-07-17	4	7493,911428487201
2020-07-17	5	7423,677059315801
2020-07-23	5	7425,862958005099
2020-07-17	6	7454,586019764098
2020-07-17	7	7619,491120274598
2020-07-23	6	7459,762161432501
2020-07-17	8	7981,1506258379
2020-07-17	9	8369,833011882807
2020-07-17	10	8907,340539305886
2020-07-23	7	7681,025312015799
2020-07-17	11	9266,700396965196
2020-07-17	12	9422,033052734005
2020-07-17	13	9490,381366475
2020-07-17	15	9590,307752009403
2020-07-23	8	8032,111781736799
2020-07-17	16	9524,390996566503
2020-07-17	17	9519,946206897204
2020-07-17	18	9415,56700683349
2020-07-17	19	9618,623702811703
2020-07-23	9	8526,376379646295
2020-07-17	20	9687,218754774392
2020-07-17	21	9493,517046885001
2020-07-23	10	9062,574435764998
2020-07-17	22	9339,992764566101
2020-07-17	23	9291,522908787005
2020-07-23	11	9363,8315772901
2020-07-17	24	9099,208160315202
2020-07-18	1	8641,032427968103
2020-07-23	12	9510,401442871202
2020-07-18	2	8152,233365382499
2020-07-18	4	7654,2653040826
2020-07-23	13	9450,500849897197
2020-07-18	5	7551,708394652399
2020-07-23	15	9426,360988133705
2020-07-18	6	7490,278898533101
2020-07-23	16	9380,883147146502
2020-07-18	7	7522,881503747207
2020-07-23	17	9265,663923993801
2020-07-18	8	7618,815973772599
2020-07-18	9	7670,798268692204
2020-07-23	18	9102,326634930498
2020-07-18	10	8055,9028047278
2020-07-23	19	9501,7740757927
2020-07-18	11	8440,9227628612
2020-07-23	20	9765,896702402108
2020-07-18	12	8694,191888548112
2020-07-18	13	8832,198663254407
2020-07-23	21	9613,621338534098
2020-07-18	14	8970,995214434502
2020-07-23	22	9518,781708793305
2020-07-18	15	9006,117654765498
2020-07-23	23	9454,8570793535
2020-07-18	17	8885,57631253369
2020-07-12	18	8513,829763900305
2020-07-23	24	8927,707906350099
2020-07-19	8	7158,507009801404
2020-07-24	1	8589,144203637596
2020-07-19	9	7082,870560740898
2020-07-19	10	7389,994223469897
2020-07-24	2	8050,970799890306
2020-07-19	11	7753,6684522576015
2020-07-19	12	8057,8224859489
2020-07-24	4	7555,380160021405
2020-07-19	13	8223,265414174095
2020-07-19	14	8411,209533493193
2020-07-19	15	8409,223729075
2020-07-24	5	7550,699605211999
2020-07-19	16	8294,274280773903
2020-07-24	6	7595,828909064801
2020-07-19	17	8345,418084439001
2020-07-24	7	7853,141226311098
2020-07-19	18	8607,446177242304
2020-07-19	20	9442,328130453598
2020-07-24	8	8183,865335805196
2020-07-19	21	9291,547258747201
2020-07-24	9	8774,204299462896
2020-07-19	22	9193,619506067906
2020-07-24	10	9284,525286134003
2020-07-19	23	8928,317922456803
2020-07-19	24	8444,562943457402
2020-07-20	1	8022,3711544537
2020-07-20	2	7714,087774920303
2020-07-20	3	7469,5606748935015
2020-07-20	4	7333,374020276899
2020-07-20	5	7274,463043333802
2020-07-20	6	7405,003281800098
2020-07-20	7	7586,7998487533
2020-07-24	11	9564,9737200422
2020-07-20	9	8394,833535547597
2020-07-20	10	9014,665182271807
2020-07-24	12	9619,379137859605
2020-07-20	11	9319,758230974201
2020-07-20	12	9414,742866298997
2020-07-24	13	9624,5127828422
2020-07-20	13	9372,0227062731
2020-07-24	14	9572,417499965208
2020-07-20	14	9422,980205133794
2020-07-24	15	9459,002950742799
2020-07-20	15	9369,366864000403
2020-07-20	16	9351,851606905599
2020-07-24	17	9179,581847308396
2020-07-20	17	9469,77370370489
2020-07-24	18	9095,445038814405
2020-07-20	18	9250,7895675832
2020-07-24	19	9545,523782819999
2020-07-20	19	9509,892357628198
2020-07-20	20	9579,033925746997
2020-07-24	20	9736,998887189402
2020-07-20	22	9309,9048257399
2020-07-20	23	9222,823646305906
2020-07-24	21	9679,887635453693
2020-07-20	24	8951,838245166204
2020-07-24	22	9587,321737595998
2020-07-21	1	8546,544648742201
2020-07-21	2	8009,3218266896
2020-07-24	23	9549,491359001106
2020-07-21	3	7792,233405543599
2020-07-24	24	9242,2393955001
2020-07-21	4	7618,325683829402
2020-07-25	1	8811,408422109598
2020-07-25	2	8318,3028473756
2020-07-25	3	7919,1439858925
2020-07-28	20	9874,3358062469
2020-07-28	21	9722,189436476792
2020-07-25	4	7672,198027134
2020-07-28	22	9648,120222081205
2020-07-28	23	9586,313134137297
2020-07-25	6	7529,453249100801
2020-07-28	24	9260,987686094299
2020-07-19	7	7182,724240184102
2020-07-29	2	8289,641305196297
2020-07-25	21	9772,6331089684
2020-07-29	3	7945,998210495597
2020-07-25	22	9657,6289869625
2020-07-29	4	7802,357653052202
2020-07-29	5	7759,1344970366
2020-07-25	23	9357,543107363808
2020-07-29	6	7740,407960852299
2020-07-25	24	8896,633854817299
2020-07-29	7	7961,407394836402
2020-07-26	1	8453,487660363702
2020-07-29	8	8283,416205761703
2020-07-29	9	8781,783392865504
2020-07-29	10	9324,342829094601
2020-07-29	11	9566,819153073688
2020-07-29	12	9613,6431403674
2020-07-26	2	7959,4450061002
2020-07-29	13	9567,280381378494
2020-07-29	15	9316,671021202894
2020-07-29	16	9154,531240405699
2020-07-26	3	7609,1557481166
2020-07-29	17	9053,448669389003
2020-07-29	18	8948,385864199498
2020-07-26	4	7382,319118799902
2020-07-29	19	9286,787257825496
2020-07-29	20	9621,645088215595
2020-07-26	5	7278,375881888701
2020-07-29	21	9516,918363240993
2020-07-26	6	7213,172215499501
2020-07-29	22	9443,565297825999
2020-07-29	23	9435,2982522338
2020-07-26	7	7194,620286986698
2020-07-29	24	9093,074655255705
2020-07-26	9	7165,404626224603
2020-07-30	1	8633,400309886101
2020-07-30	2	8260,8076063734
2020-07-30	4	7704,043224503896
2020-07-26	10	7547,129937941199
2020-07-30	5	7658,921802119999
2020-07-30	6	7674,428802434598
2020-07-26	11	7940,889193423101
2020-07-30	7	7866,265741221303
2020-07-26	12	8348,801633513302
2020-07-30	8	8170,348746491105
2020-07-30	9	8638,208558257198
2020-07-26	13	8576,030435666195
2020-07-30	10	9158,120624271594
2020-07-26	14	8794,167601066796
2020-07-30	11	9429,41137606089
2020-07-30	12	9484,161617702699
2020-07-26	15	8904,215146930803
2020-07-30	13	9512,660681459303
2020-07-26	16	8850,185590687588
2020-07-30	14	9596,714956221205
2020-07-30	15	9525,397781097397
2020-07-26	17	8815,369063785596
2020-07-30	17	9561,830951099193
2020-07-26	18	8940,797999516097
2020-07-30	18	9332,679502295796
2020-07-26	19	9541,287271010899
2020-07-30	19	9561,910623750993
2020-07-30	20	9783,178246744097
2020-07-30	21	9619,457607307595
2020-07-30	22	9499,4775338555
2020-07-30	23	9407,938248649598
2020-07-26	20	9852,3115528541
2020-07-30	24	9159,565423792305
2020-07-31	1	8666,407480188598
2020-07-26	22	9605,393658039904
2020-07-31	2	8192,2494389956
2020-07-31	3	7864,8654968273995
2020-07-26	23	9303,323269627293
2020-07-31	4	7697,828166419701
2020-07-26	24	8816,419889185998
2020-07-31	6	7718,517864388198
2020-07-31	7	7953,254750509595
2020-07-31	8	8163,848895616103
2020-07-31	9	8686,640461846806
2020-07-31	10	9216,894051757105
2020-07-27	1	8371,298439417005
2020-07-31	11	9436,708775446199
2020-07-27	2	7915,937510018201
2020-07-31	12	9529,073250492198
2020-07-31	13	9502,239584397195
2020-07-27	3	7588,311603298904
2020-07-31	14	9530,5963810364
2020-07-27	4	7456,927541828795
2020-07-31	15	9400,176200682401
2020-07-27	5	7384,754423086897
2020-07-31	16	9323,491148356396
2020-07-31	17	9252,361803179
2020-07-31	19	9231,185591384297
2020-07-27	6	7393,701479424702
2020-07-31	21	9369,412168325201
2020-07-27	7	7635,915523475002
2020-08-01	10	8119,042802360101
2020-08-01	11	8482,163992485304
2020-07-27	8	8033,413548749104
2020-08-01	12	8679,636992030104
2020-07-27	9	8526,5258315059
2020-08-01	13	8736,281393808098
2020-08-01	14	8832,35537844361
2020-07-27	11	9566,446793845196
2020-08-01	15	8801,925050640108
2020-08-01	16	8732,808799336803
2020-07-27	12	9785,453470225391
2020-08-01	17	8634,401911030607
2020-08-01	18	8595,857981545403
2020-07-27	13	9744,854262411198
2020-08-01	19	9202,06423979291
2020-07-27	14	9758,793917112307
2020-08-01	20	9507,501225587304
2020-07-27	15	9769,171814715399
2020-08-01	22	9342,503978748102
2020-08-01	23	9146,326416496893
2020-07-27	16	9613,369663242902
2020-08-01	24	8792,4805652348
2020-07-27	17	9464,847538388702
2020-08-02	1	8345,732852424098
2020-08-02	2	7885,214015425798
2020-07-27	18	9254,575606617493
2020-08-02	3	7562,520182055601
2020-08-02	4	7339,682522335701
2020-07-27	19	9601,824912516704
2020-08-02	5	7260,930642336998
2020-07-27	20	9923,295029198505
2020-08-02	6	7187,3892197984
2020-08-02	7	7172,086350081499
2020-08-02	8	7101,181840549798
2020-07-27	21	9720,961939878298
2020-08-02	9	7062,818600780797
2020-08-02	11	7830,627546890103
2020-07-27	22	9610,390405525299
2020-08-02	12	7995,012140728899
2020-07-27	24	9082,307143139697
2020-08-02	13	8068,661034903203
2020-07-28	1	8608,131954742097
2020-08-02	14	8179,548941466694
2020-08-02	15	8190,2795894723995
2020-08-02	16	8011,541358761196
2020-08-02	17	7976,057978330501
2020-07-28	2	8095,452274319898
2020-08-02	18	8162,307083445697
2020-08-02	19	8915,7356316158
2020-07-28	3	7751,145136008901
2020-08-02	20	9362,550299881495
2020-08-02	21	9326,666700973803
2020-07-28	4	7645,626243343896
2020-08-02	22	9262,591623990704
2020-07-28	5	7669,257951363202
2020-08-02	24	8485,500556636296
2020-07-28	6	7723,455511836697
2020-08-03	1	8099,016488014402
2020-08-03	2	7772,198506989403
2020-07-28	7	7978,102664578601
2020-08-03	3	7510,869753164199
2020-07-28	8	8315,648437075308
2020-08-03	4	7348,543638866299
2020-07-28	9	8854,534901223395
2020-08-03	5	7318,219394356703
2020-07-28	10	9488,870344097999
2020-08-03	6	7394,076698235903
2020-07-28	11	9725,664000795701
2020-08-03	7	7619,465980544002
2020-08-03	8	7899,479823851404
2020-07-28	13	9690,568013851602
2020-08-03	9	8379,773365692798
2020-08-03	10	8919,2410410576
2020-07-28	14	9606,606614045097
2020-08-03	11	9127,547093062303
2020-08-03	13	9214,154664789594
2020-07-28	15	9545,534215553897
2020-08-03	14	9206,342173418898
2020-07-28	16	9370,397502524098
2020-07-28	17	9346,073391011303
2020-08-03	15	9177,345584883698
2020-07-28	18	9197,788358888798
2020-08-03	16	9029,98517098501
2020-08-03	17	8932,299589041795
2020-07-28	19	9556,610451760895
2020-08-03	18	8940,244101900997
2020-08-05	11	8924,701170687993
2020-08-03	19	9375,419531895997
2020-08-03	20	9692,6212540315
2020-08-03	21	9561,8704707304
2020-08-03	22	9484,264473799903
2020-08-03	23	9211,078180094706
2020-08-03	24	8854,467359822704
2020-08-04	2	7949,0447805652975
2020-08-05	12	8991,627154245403
2020-08-04	3	7694,370654703897
2020-08-04	4	7512,1767836209
2020-08-05	13	8992,321651395501
2020-08-04	5	7501,434719877097
2020-08-04	6	7610,513719966402
2020-08-05	14	9034,8689823184
2020-08-04	7	7880,446551233301
2020-08-05	15	9048,791406201999
2020-08-04	8	8102,937296078101
2020-08-04	9	8559,356480882901
2020-08-04	10	9003,359261437201
2020-08-04	11	9231,686237049807
2020-08-04	12	9281,820896016401
2020-08-04	13	9239,9558954151
2020-08-05	17	9064,787157055598
2020-08-04	15	9218,202080025005
2020-08-04	16	9078,985199906798
2020-08-05	18	8953,153264433498
2020-08-04	17	8942,938416356597
2020-08-05	19	9435,7526918399
2020-08-04	18	8917,036425341803
2020-08-04	19	9441,8436005635
2020-08-05	20	9677,582824082205
2020-08-04	20	9755,76502448731
2020-08-05	21	9474,247813677697
2020-08-04	21	9606,3327426424
2020-08-04	22	9413,295521200302
2020-08-05	22	9353,002355901299
2020-08-04	23	9186,104835720496
2020-08-05	23	9056,3868512736
2020-08-04	24	8790,6266851428
2020-08-05	1	8365,770827807097
2020-08-05	24	8717,3523324894
2020-08-05	2	7909,856414486898
2020-08-06	1	8340,3646465022
2020-08-05	4	7512,817620100696
2020-08-05	5	7445,221294776998
2020-08-06	2	7848,094473477098
2020-08-05	6	7500,448856336604
2020-08-05	7	7723,902999291502
2020-08-06	3	7488,7142986177005
2020-08-05	8	7935,751685179106
2020-08-06	4	7417,173547676698
2020-08-05	9	8307,888058140397
2020-08-06	6	7452,8130710024
2020-08-05	10	8732,423494328097
2020-08-06	7	7692,6732145261
2020-08-06	8	7968,308302154603
2020-08-06	9	8421,394228083402
2020-08-13	2	8122,772232914601
2020-08-13	3	7868,1580106440015
2020-08-13	4	7738,010504921701
2020-08-13	5	7740,698811806696
2020-08-06	10	8848,785547487301
2020-08-13	6	7774,9310417470015
2020-08-13	8	8395,447271520597
2020-08-06	11	8982,875361771296
2020-08-13	9	8930,615377247195
2020-08-06	12	9065,353171317303
2020-08-13	10	9474,0302481095
2020-08-06	13	9041,78454162411
2020-08-13	11	9730,444874701006
2020-08-06	14	9080,998191815303
2020-08-13	12	9731,165101636501
2020-08-06	15	9047,741831353998
2020-08-13	13	9659,331463287206
2020-08-13	14	9562,1114272452
2020-08-06	16	8956,370348461503
2020-08-13	15	9525,654143524407
2020-08-13	16	9492,004195083691
2020-08-06	17	8906,6472192022
2020-08-13	17	9503,067727625305
2020-08-06	19	9405,665395800199
2020-08-13	18	9460,9501130219
2020-08-13	19	9933,569707753915
2020-08-13	21	9921,980012204398
2020-08-06	20	9656,612853889203
2020-08-07	22	9312,224754335197
2020-08-14	12	9765,7705661988
2020-08-06	21	9532,177261236799
2020-08-14	13	9716,038045499101
2020-08-06	22	9342,271921708694
2020-08-14	14	9697,593381125791
2020-08-06	23	9090,351289625605
2020-08-14	15	9616,391661816706
2020-08-06	24	8780,345657155702
2020-08-14	16	9428,6438543158
2020-08-14	17	9229,082999604712
2020-08-07	1	8300,088778636298
2020-08-14	18	9120,278187395794
2020-08-07	2	7865,064761065598
2020-08-14	19	9543,629551335798
2020-08-14	20	9943,546332054599
2020-08-07	3	7596,961089323202
2020-08-14	21	9793,947776344596
2020-08-07	4	7449,736968774001
2020-08-14	22	9650,764895156499
2020-08-14	24	8990,884745539499
2020-08-07	5	7416,203670630201
2020-08-15	1	8470,375007999897
2020-08-07	6	7455,718223873903
2020-08-15	2	8001,227236242797
2020-08-15	3	7686,588228301502
2020-08-07	8	7942,366465186096
2020-08-15	4	7464,361423586003
2020-08-01	9	7645,424069834104
2020-08-15	5	7337,874825315098
2020-08-07	23	9094,2126165426
2020-08-15	6	7193,809438983601
2020-08-07	24	8774,354540532504
2020-08-15	7	7337,137462185994
2020-08-15	8	7304,783455206101
2020-08-08	1	8387,725438250995
2020-08-15	9	7443,614335859999
2020-08-15	10	7859,642150496901
2020-08-08	2	7988,809962975002
2020-08-15	11	8178,289796296199
2020-08-08	3	7639,945587231099
2020-08-15	13	8385,8896963194
2020-08-15	14	8401,274965397095
2020-08-08	4	7523,842752920002
2020-08-15	15	8363,610063371903
2020-08-15	16	8283,048244589003
2020-08-08	5	7458,562565422
2020-08-15	17	8259,586088308599
2020-08-15	18	8375,9034989597
2020-08-15	19	9052,559215227697
2020-08-08	6	7422,382748394906
2020-08-15	20	9561,727689735097
2020-08-15	21	9561,841835504403
2020-08-08	7	7509,194122329998
2020-08-15	22	9428,009718525298
2020-08-15	23	9195,226084699902
2020-08-08	8	7542,027385009204
2020-08-15	24	8801,432946358404
2020-08-08	9	7692,9536753501025
2020-08-16	2	7669,535676309201
2020-08-16	3	7479,1059274178
2020-08-16	4	7299,2754125682995
2020-08-16	5	7194,810379522299
2020-08-08	11	8303,239023254
2020-08-16	6	7161,8426232821
2020-08-16	7	7218,522572794002
2020-08-16	8	7092,357157960596
2020-08-08	12	8470,269475718706
2020-08-16	9	7177,482080934709
2020-08-08	13	8466,290438748201
2020-08-16	10	7579,166660332201
2020-08-16	11	7954,9624934635
2020-08-08	14	8503,846573781697
2020-08-16	12	8071,143941357294
2020-08-16	13	8096,339594277701
2020-08-08	15	8430,3684447708
2020-08-16	15	8127,634376495303
2020-08-16	16	7996,949919519602
2020-08-16	17	7976,729556206102
2020-08-08	16	8316,96965659691
2020-08-16	18	8135,525023963803
2020-08-08	17	8170,980102465297
2020-08-16	19	8840,881908872498
2020-08-08	18	8346,540947848509
2020-08-16	20	9365,5625071195
2020-08-08	19	8919,5180156283
2020-08-16	21	9423,777783955098
2020-08-16	22	9406,078315559795
2020-08-08	20	9212,251385267507
2020-08-16	23	9146,1944698893
2020-08-08	21	9112,5250648648
2020-08-16	24	8632,493994814604
2020-08-17	1	8134,177374773801
2020-08-08	22	8979,453223358601
2020-08-17	2	7737,396545227002
2020-08-08	24	8249,523035888506
2020-08-17	4	7263,3779368422
2020-08-17	5	7247,314246729596
2020-08-09	1	7964,472962363302
2020-08-17	6	7362,518992442799
2020-08-17	7	7672,962182854998
2020-08-09	2	7610,958801869403
2020-08-17	8	7929,890751478802
2020-08-09	3	7328,212182733098
2020-08-17	9	8519,567553662799
2020-08-09	4	7109,123079187298
2020-08-17	10	9135,161976517695
2020-08-17	11	9440,540075430103
2020-08-09	5	7042,645013121902
2020-08-17	12	9517,953891442101
2020-08-09	6	7024,575319929202
2020-08-17	13	9531,784157847596
2020-08-17	14	9464,380768100196
2020-08-09	7	6982,149741445599
2020-08-17	15	9398,804504845199
2020-08-17	17	9325,178651800094
2020-08-09	8	6972,514003893599
2020-08-17	18	9373,942110121397
2020-08-17	19	9841,767241155909
2020-08-09	9	6868,644947193297
2020-08-17	20	10269,66798573
2020-08-09	10	7285,359946239299
2020-08-17	21	10101,692076017696
2020-08-17	22	10021,2428974405
2020-08-17	23	9685,100767724602
2020-08-17	24	9162,742046244899
2020-08-18	1	8659,7868874138
2020-08-18	2	8226,4737325822
2020-08-09	11	7679,471766777002
2020-08-18	3	7921,249428551995
2020-08-18	4	7740,832396862302
2020-08-09	13	7989,541278054898
2020-08-18	6	7839,742106987901
2020-08-09	14	8123,409166017098
2020-08-18	7	7991,051607628703
2020-08-18	8	8290,897292461797
2020-08-09	15	8102,664139118195
2020-08-18	9	8957,7990969361
2020-08-09	16	8004,527210949201
2020-08-18	10	9478,163348884495
2020-08-09	17	7948,578044435203
2020-08-18	11	9720,935408926991
2020-08-18	12	9723,804200699902
2020-08-09	18	8150,857015671004
2020-08-18	13	9713,622891929497
2020-08-09	19	8862,403581562094
2020-08-18	14	9680,153105299196
2020-08-18	15	9642,923962666206
2020-08-09	20	9247,519293074001
2020-08-18	16	9583,140249272903
2020-08-09	21	9220,0121094173
2020-08-18	17	9562,858111383397
2020-08-09	22	9145,5504593863
2020-08-18	19	9980,198337923595
2020-08-18	20	10380,322876310098
2020-08-09	23	8845,968913664297
2020-08-18	21	10276,250623846297
2020-08-09	24	8423,097860443702
2020-08-18	22	10125,9630829368
2020-08-18	23	9785,316028896304
2020-08-10	2	7712,805452293701
2020-08-18	24	9262,1058828206
2020-08-10	3	7412,4311746132025
2020-08-19	1	8701,602184611507
2020-08-10	4	7308,234486527601
2020-08-19	2	8243,677649163901
2020-08-10	5	7278,351118937603
2020-08-19	3	7856,941656516701
2020-08-19	4	7694,256388110296
2020-08-10	6	7419,669856835
2020-08-19	5	7617,0236333247
2020-08-10	7	7706,803584697
2020-08-19	6	7699,683831884102
2020-08-19	8	8236,480656113597
2020-08-19	9	8784,671598366196
2020-08-19	10	9336,967949073101
2020-08-10	8	8074,3442773274
2020-08-19	11	9589,236825678998
2020-08-10	9	8568,209872405703
2020-08-19	12	9613,372171001205
2020-08-19	13	9518,602535077698
2020-08-10	10	9215,105580283107
2020-08-19	14	9397,661145896289
2020-08-19	15	9382,607768470903
2020-08-10	11	9503,604178790401
2020-08-19	16	9263,696067596995
2020-08-19	17	9199,354677143403
2020-08-19	18	9203,970375860605
2020-08-19	19	9595,385098312796
2020-08-19	21	10048,021650900104
2020-08-10	12	9571,88268803958
2020-08-19	22	9957,2887836578
2020-08-19	23	9728,855038896305
2020-08-19	24	9232,377587097999
2020-08-10	13	9495,785512117402
2020-08-20	1	8693,7360780937
2020-08-10	15	9421,738906509987
2020-08-20	2	8194,467059301902
2020-08-20	3	7869,897123801998
2020-08-10	16	9319,673992834601
2020-08-20	4	7722,8917994033
2020-08-10	17	9299,613321390903
2020-08-20	5	7695,312417210103
2020-08-20	6	7782,229758002099
2020-08-10	18	9281,537903973795
2020-08-20	7	8069,561919500799
2020-08-20	8	8216,434629633894
2020-08-10	19	9752,778831221087
2020-08-20	10	9382,495691066093
2020-08-10	20	10076,328357719398
2020-08-14	11	9722,69246108519
2020-08-21	1	8563,658445924802
2020-08-10	21	9987,311279291496
2020-08-21	2	8145,3664179479
2020-08-10	22	9956,5813678415
2020-08-21	3	7867,598492633298
2020-08-21	4	7766,270911078301
2020-08-10	23	9667,268477924597
2020-08-21	5	7880,435367327196
2020-08-10	24	9197,282742571799
2020-08-11	1	8687,141169925297
2020-08-21	6	7763,541238156399
2020-08-11	2	8220,754003418899
2020-08-21	7	7992,819488751997
2020-08-11	4	7817,7804848372025
2020-08-21	8	8139,623861491597
2020-08-21	9	8662,6840439413
2020-08-11	5	7797,246860558999
2020-08-21	10	9125,526962048694
2020-08-21	11	9314,392534255592
2020-08-11	6	7865,985136358202
2020-08-21	13	9194,749578495803
2020-08-11	7	8081,890752409397
2020-08-21	14	9159,632494259498
2020-08-11	8	8276,4483167454
2020-08-21	15	9086,707777071504
2020-08-21	16	9007,761119028906
2020-08-21	17	8982,782400131406
2020-08-21	18	8862,199807726602
2020-08-11	9	8831,837076148002
2020-08-21	19	9174,323499392125
2020-08-21	20	9656,457127775699
2020-08-11	10	9185,785847013001
2020-08-21	21	9541,135518964198
2020-08-11	11	9447,09268788699
2020-08-21	22	9493,066706665099
2020-08-11	12	9474,921307265105
2020-08-21	23	9315,9697762625
2020-08-21	24	9009,402999109901
